user_id	product_id	product_name	category	price	rating	quantity	purchased	timestamp
U0103	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	3	3	1	7/5/2024
U0103	P0079	Sunscreen SPF50 - Variant 2	Beauty	41.3	4	2	0	1/10/2024
U0103	P0131	Cookbook - Variant 2	Books	11.3	5	3	0	7/22/2024
U0103	P0142	Children's Storybook - Variant 2	Books	18.29	2	1	1	7/7/2024
U0103	P0042	Backpack - Variant 2	Fashion	23.08	2	1	1	6/6/2024
U0103	P0079	Sunscreen SPF50 - Variant 2	Beauty	41.3	5	3	1	12/7/2024
U0103	P0113	Football - Variant 3	Sports	36.42	2	2	1	10/10/2024
U0103	P0096	Beard Trimmer - Variant 3	Beauty	16.01	4	1	0	8/17/2024
U0103	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	4	3	1	6/12/2024
U0103	P0022	Webcam	Electronics	106.5	2	3	0	10/1/2024
U0103	P0149	Programming Guide	Books	35.7	4	2	0	10/22/2024
U0103	P0126	Mystery Novel - Variant 3	Books	27.08	3	3	1	7/22/2024
U0103	P0114	Tennis Racket	Sports	49.81	2	3	0	2/28/2024
U0103	P0094	Beard Trimmer	Beauty	35.73	3	2	0	1/21/2024
U0103	P0092	Nail Polish Kit	Beauty	23.01	5	1	1	5/20/2024
U0103	P0130	Cookbook	Books	25.89	5	3	1	7/20/2024
U0103	P0132	Cookbook - Variant 3	Books	19.54	3	2	1	1/31/2024
U0103	P0137	Sci-Fi Novel - Variant 3	Books	32.27	5	2	1	12/7/2024
U0103	P0097	Body Lotion	Beauty	42.54	3	2	1	10/3/2024
U0103	P0133	Biography	Books	29.75	3	2	0	11/28/2024
U0103	P0091	Face Mask Set - Variant 2	Beauty	47.83	5	2	0	4/23/2024
U0103	P0086	Perfume - Variant 2	Beauty	33.4	2	2	1	10/19/2024
U0103	P0139	Business Strategy Book - Variant 2	Books	18.14	4	1	1	8/17/2024
U0103	P0087	Hair Dryer	Beauty	46.49	3	2	1	8/20/2024
U0103	P0127	Self-Help Book	Books	13.13	2	3	1	5/25/2024
U0103	P0095	Beard Trimmer - Variant 2	Beauty	23.23	3	3	0	12/6/2024
U0103	P0138	Business Strategy Book	Books	32.81	2	2	0	9/9/2024
U0103	P0124	Mystery Novel	Books	9.94	4	1	1	8/26/2024
U0103	P0125	Mystery Novel - Variant 2	Books	18.83	4	2	1	2/4/2024
U0104	P0048	Sneakers - Variant 2	Fashion	58.93	4	3	1	3/26/2024
U0104	P0120	Skipping Rope	Sports	26.44	3	3	1	11/18/2024
U0104	P0050	Winter Coat	Fashion	42.63	3	3	1	5/7/2024
U0104	P0134	Biography - Variant 2	Books	19.48	1	2	1	12/18/2024
U0104	P0120	Skipping Rope	Sports	26.44	4	2	1	9/22/2024
U0104	P0114	Tennis Racket	Sports	49.81	5	2	0	11/12/2024
U0104	P0033	Leather Wallet	Fashion	50.27	3	3	0	3/18/2024
U0104	P0051	Winter Coat - Variant 2	Fashion	46.85	4	1	0	2/28/2024
U0104	P0046	Formal Shirt - Variant 3	Fashion	60.76	5	2	1	10/26/2024
U0104	P0063	Vacuum Cleaner - Variant 2	Home & Kitchen	87.82	3	2	0	3/16/2024
U0104	P0066	Table Lamp	Home & Kitchen	82.67	2	3	1	3/31/2024
U0104	P0118	Fitness Tracker - Variant 2	Sports	32.35	5	2	0	11/23/2024
U0104	P0145	Poetry Collection - Variant 3	Books	15.46	4	2	0	3/18/2024
U0104	P0112	Football - Variant 2	Sports	71.75	4	3	1	1/14/2024
U0104	P0122	Gym Bag	Sports	52.75	2	2	0	10/3/2024
U0104	P0041	Backpack	Fashion	58.75	2	1	1	5/3/2024
U0104	P0012	USB-C Hub - Variant 2	Electronics	36.09	2	1	1	4/2/2024
U0104	P0024	Tablet	Electronics	103.54	1	2	0	4/1/2024
U0104	P0130	Cookbook	Books	25.89	3	3	1	11/25/2024
U0104	P0046	Formal Shirt - Variant 3	Fashion	60.76	3	1	0	10/27/2024
U0104	P0123	Gym Bag - Variant 2	Sports	46.65	5	1	1	3/25/2024
U0104	P0047	Sneakers	Fashion	42.71	5	1	1	11/13/2024
U0104	P0125	Mystery Novel - Variant 2	Books	18.83	3	3	1	9/2/2024
U0104	P0133	Biography	Books	29.75	4	1	0	10/10/2024
U0104	P0113	Football - Variant 3	Sports	36.42	2	3	1	6/3/2024
U0104	P0034	Leather Wallet - Variant 2	Fashion	29.12	4	1	0	2/4/2024
U0104	P0102	Dumbbell Set	Sports	36.13	4	2	1	9/26/2024
U0104	P0048	Sneakers - Variant 2	Fashion	58.93	2	3	1	9/26/2024
U0104	P0050	Winter Coat	Fashion	42.63	5	3	1	12/11/2024
U0104	P0106	Cycling Helmet	Sports	67.06	3	2	0	8/11/2024
U0104	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	3	1	1	1/7/2024
U0104	P0045	Formal Shirt - Variant 2	Fashion	80.51	3	1	1	2/25/2024
U0104	P0122	Gym Bag	Sports	52.75	3	3	1	5/5/2024
U0105	P0116	Tennis Racket - Variant 3	Sports	21.7	5	1	1	5/18/2024
U0105	P0049	Sneakers - Variant 3	Fashion	55.64	3	2	0	4/21/2024
U0105	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	3	2	1	4/17/2024
U0105	P0147	History Book - Variant 2	Books	35.8	2	1	1	4/14/2024
U0105	P0011	USB-C Hub	Electronics	143	4	3	0	3/12/2024
U0105	P0069	Storage Boxes - Variant 2	Home & Kitchen	55.29	5	3	0	5/18/2024
U0105	P0119	Fitness Tracker - Variant 3	Sports	46.34	4	2	1	6/29/2024
U0105	P0112	Football - Variant 2	Sports	71.75	5	2	1	7/7/2024
U0105	P0141	Children's Storybook	Books	33.46	2	1	1	6/8/2024
U0105	P0070	Cutlery Set	Home & Kitchen	58.7	2	3	1	12/15/2024
U0105	P0044	Formal Shirt	Fashion	83.48	5	3	0	10/19/2024
U0105	P0102	Dumbbell Set	Sports	36.13	5	1	1	6/5/2024
U0105	P0104	Resistance Bands	Sports	54.92	5	2	0	9/15/2024
U0105	P0110	Water Bottle - Variant 3	Sports	57.47	3	2	1	10/2/2024
U0105	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	5	3	0	2/7/2024
U0105	P0100	Yoga Mat	Sports	36.49	4	2	0	7/21/2024
U0105	P0108	Water Bottle	Sports	48.44	4	2	1	11/11/2024
U0105	P0066	Table Lamp	Home & Kitchen	82.67	4	3	1	7/5/2024
U0105	P0068	Storage Boxes	Home & Kitchen	80.29	5	1	1	11/5/2024
U0105	P0111	Football	Sports	37.24	3	1	1	3/23/2024
U0105	P0057	Coffee Maker - Variant 3	Home & Kitchen	95.59	4	1	1	7/16/2024
U0105	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	3	3	1	8/31/2024
U0105	P0108	Water Bottle	Sports	48.44	4	1	1	7/2/2024
U0105	P0121	Skipping Rope - Variant 2	Sports	74.87	4	3	1	9/10/2024
U0105	P0058	Non-stick Pan	Home & Kitchen	28.34	1	1	1	10/27/2024
U0105	P0027	Running Shoes	Fashion	50.96	3	3	1	5/20/2024
U0105	P0117	Fitness Tracker	Sports	72.86	5	2	1	2/1/2024
U0105	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	3	2	1	2/26/2024
U0105	P0017	Gaming Mouse - Variant 2	Electronics	95.82	2	3	0	6/12/2024
U0105	P0060	Blender	Home & Kitchen	43.99	4	3	1	7/23/2024
U0106	P0006	Smartwatch	Electronics	88.35	4	1	1	3/5/2024
U0106	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	3	3	0	6/16/2024
U0106	P0009	Laptop Stand - Variant 2	Electronics	38.35	4	1	1	12/3/2024
U0106	P0005	Bluetooth Speaker - Variant 3	Electronics	53.78	4	2	1	10/25/2024
U0106	P0010	Laptop Stand - Variant 3	Electronics	146.57	4	3	1	8/1/2024
U0106	P0016	Gaming Mouse	Electronics	38.63	4	2	1	6/1/2024
U0106	P0006	Smartwatch	Electronics	88.35	1	3	1	5/30/2024
U0106	P0004	Bluetooth Speaker - Variant 2	Electronics	53.79	3	3	1	8/4/2024
U0106	P0025	Tablet - Variant 2	Electronics	41.3	4	3	1	1/3/2024
U0106	P0009	Laptop Stand - Variant 2	Electronics	38.35	2	3	1	6/9/2024
U0106	P0088	Hair Dryer - Variant 2	Beauty	21.47	2	1	0	9/29/2024
U0106	P0024	Tablet	Electronics	103.54	2	1	1	2/28/2024
U0106	P0006	Smartwatch	Electronics	88.35	5	3	1	8/15/2024
U0106	P0009	Laptop Stand - Variant 2	Electronics	38.35	3	1	1	11/22/2024
U0106	P0009	Laptop Stand - Variant 2	Electronics	38.35	3	3	1	7/23/2024
U0106	P0006	Smartwatch	Electronics	88.35	4	2	1	12/3/2024
U0106	P0018	Gaming Mouse - Variant 3	Electronics	81.58	4	2	1	10/6/2024
U0106	P0016	Gaming Mouse	Electronics	38.63	3	3	0	6/9/2024
U0106	P0019	Mechanical Keyboard	Electronics	69.3	4	2	0	3/21/2024
U0106	P0026	Tablet - Variant 3	Electronics	105.26	4	3	1	12/7/2024
U0106	P0024	Tablet	Electronics	103.54	5	3	0	10/15/2024
U0106	P0001	Wireless Earbuds	Electronics	126.81	3	2	1	8/15/2024
U0106	P0077	Face Moisturizer - Variant 2	Beauty	44.26	4	3	0	5/12/2024
U0106	P0026	Tablet - Variant 3	Electronics	105.26	5	3	1	10/11/2024
U0106	P0023	Webcam - Variant 2	Electronics	79.6	4	2	1	7/5/2024
U0106	P0012	USB-C Hub - Variant 2	Electronics	36.09	4	1	1	2/17/2024
U0106	P0011	USB-C Hub	Electronics	143	4	1	0	5/16/2024
U0106	P0026	Tablet - Variant 3	Electronics	105.26	2	1	1	2/6/2024
U0106	P0095	Beard Trimmer - Variant 2	Beauty	23.23	2	1	0	12/25/2024
U0106	P0013	USB-C Hub - Variant 3	Electronics	149.11	3	2	1	3/27/2024
U0106	P0004	Bluetooth Speaker - Variant 2	Electronics	53.79	5	2	1	1/8/2024
U0106	P0026	Tablet - Variant 3	Electronics	105.26	4	3	0	11/15/2024
U0106	P0015	Power Bank - Variant 2	Electronics	95.82	4	3	0	10/23/2024
U0106	P0006	Smartwatch	Electronics	88.35	5	2	1	5/8/2024
U0106	P0025	Tablet - Variant 2	Electronics	41.3	5	2	0	12/28/2024
U0106	P0017	Gaming Mouse - Variant 2	Electronics	95.82	4	2	1	3/1/2024
U0106	P0009	Laptop Stand - Variant 2	Electronics	38.35	4	1	0	8/4/2024
U0106	P0023	Webcam - Variant 2	Electronics	79.6	5	3	1	11/18/2024
U0106	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	3	2	0	10/30/2024
U0107	P0099	Body Lotion - Variant 3	Beauty	45.92	1	3	0	12/22/2024
U0107	P0114	Tennis Racket	Sports	49.81	3	1	0	10/6/2024
U0107	P0137	Sci-Fi Novel - Variant 3	Books	32.27	5	1	0	11/24/2024
U0107	P0124	Mystery Novel	Books	9.94	4	2	1	6/1/2024
U0107	P0134	Biography - Variant 2	Books	19.48	4	3	0	4/6/2024
U0107	P0088	Hair Dryer - Variant 2	Beauty	21.47	1	2	0	10/2/2024
U0107	P0134	Biography - Variant 2	Books	19.48	3	2	1	5/7/2024
U0107	P0142	Children's Storybook - Variant 2	Books	18.29	4	1	1	1/23/2024
U0107	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	3	3	0	3/21/2024
U0107	P0141	Children's Storybook	Books	33.46	4	3	1	11/27/2024
U0107	P0134	Biography - Variant 2	Books	19.48	3	2	1	3/16/2024
U0107	P0139	Business Strategy Book - Variant 2	Books	18.14	4	2	1	1/24/2024
U0107	P0139	Business Strategy Book - Variant 2	Books	18.14	4	1	1	3/6/2024
U0107	P0143	Poetry Collection	Books	9.47	5	3	1	8/30/2024
U0107	P0142	Children's Storybook - Variant 2	Books	18.29	4	2	1	3/12/2024
U0107	P0144	Poetry Collection - Variant 2	Books	23.59	3	2	0	11/3/2024
U0107	P0011	USB-C Hub	Electronics	143	3	1	0	4/23/2024
U0107	P0021	Mechanical Keyboard - Variant 3	Electronics	87.99	2	3	0	4/6/2024
U0107	P0125	Mystery Novel - Variant 2	Books	18.83	4	3	1	6/12/2024
U0107	P0144	Poetry Collection - Variant 2	Books	23.59	3	1	0	3/6/2024
U0107	P0141	Children's Storybook	Books	33.46	5	1	1	5/7/2024
U0107	P0138	Business Strategy Book	Books	32.81	4	3	0	4/14/2024
U0107	P0130	Cookbook	Books	25.89	5	2	1	8/17/2024
U0107	P0135	Sci-Fi Novel	Books	37.03	2	3	1	8/18/2024
U0107	P0141	Children's Storybook	Books	33.46	1	3	1	3/13/2024
U0107	P0023	Webcam - Variant 2	Electronics	79.6	2	1	0	1/15/2024
U0107	P0130	Cookbook	Books	25.89	4	3	1	6/30/2024
U0107	P0130	Cookbook	Books	25.89	2	3	1	8/24/2024
U0107	P0060	Blender	Home & Kitchen	43.99	4	3	1	10/6/2024
U0107	P0124	Mystery Novel	Books	9.94	4	1	1	5/7/2024
U0107	P0011	USB-C Hub	Electronics	143	2	2	0	8/13/2024
U0107	P0146	History Book	Books	11.74	2	1	1	10/16/2024
U0107	P0150	Programming Guide - Variant 2	Books	12.92	5	3	1	12/14/2024
U0107	P0115	Tennis Racket - Variant 2	Sports	41.02	3	1	0	3/9/2024
U0108	P0085	Perfume	Beauty	30.06	1	3	1	2/25/2024
U0108	P0138	Business Strategy Book	Books	32.81	3	3	1	11/8/2024
U0108	P0132	Cookbook - Variant 3	Books	19.54	4	1	1	1/30/2024
U0108	P0048	Sneakers - Variant 2	Fashion	58.93	2	2	1	12/10/2024
U0108	P0127	Self-Help Book	Books	13.13	3	2	1	11/16/2024
U0108	P0147	History Book - Variant 2	Books	35.8	3	2	1	3/27/2024
U0108	P0136	Sci-Fi Novel - Variant 2	Books	20.37	3	3	1	6/3/2024
U0108	P0134	Biography - Variant 2	Books	19.48	5	3	1	11/4/2024
U0108	P0050	Winter Coat	Fashion	42.63	2	2	1	12/7/2024
U0108	P0145	Poetry Collection - Variant 3	Books	15.46	4	1	1	1/22/2024
U0108	P0050	Winter Coat	Fashion	42.63	5	1	0	12/9/2024
U0109	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	3	1	1	5/30/2024
U0109	P0103	Dumbbell Set - Variant 2	Sports	24.27	3	1	1	4/16/2024
U0109	P0065	Bed Sheets Set - Variant 2	Home & Kitchen	33.33	3	1	1	7/26/2024
U0109	P0050	Winter Coat	Fashion	42.63	2	3	1	7/26/2024
U0109	P0054	Air Fryer - Variant 2	Home & Kitchen	109.53	2	1	1	12/24/2024
U0109	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	3	1	1	8/26/2024
U0109	P0063	Vacuum Cleaner - Variant 2	Home & Kitchen	87.82	3	1	1	3/20/2024
U0109	P0057	Coffee Maker - Variant 3	Home & Kitchen	95.59	5	3	0	10/31/2024
U0109	P0050	Winter Coat	Fashion	42.63	2	3	0	4/18/2024
U0109	P0068	Storage Boxes	Home & Kitchen	80.29	4	1	1	4/30/2024
U0109	P0061	Blender - Variant 2	Home & Kitchen	27.47	2	3	1	8/18/2024
U0109	P0135	Sci-Fi Novel	Books	37.03	2	3	1	2/18/2024
U0109	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	3	3	1	1/24/2024
U0109	P0069	Storage Boxes - Variant 2	Home & Kitchen	55.29	3	1	1	1/8/2024
U0109	P0054	Air Fryer - Variant 2	Home & Kitchen	109.53	5	1	0	2/14/2024
U0109	P0041	Backpack	Fashion	58.75	2	3	1	8/12/2024
U0109	P0064	Bed Sheets Set	Home & Kitchen	92.94	3	1	1	6/29/2024
U0109	P0066	Table Lamp	Home & Kitchen	82.67	3	1	1	6/1/2024
U0109	P0064	Bed Sheets Set	Home & Kitchen	92.94	4	2	1	3/11/2024
U0109	P0075	Wall Clock - Variant 3	Home & Kitchen	67.37	3	3	1	3/1/2024
U0109	P0075	Wall Clock - Variant 3	Home & Kitchen	67.37	4	1	1	11/12/2024
U0109	P0054	Air Fryer - Variant 2	Home & Kitchen	109.53	4	1	0	11/29/2024
U0109	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	4	2	1	10/12/2024
U0109	P0108	Water Bottle	Sports	48.44	4	1	0	5/4/2024
U0109	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	3	3	1	11/22/2024
U0109	P0061	Blender - Variant 2	Home & Kitchen	27.47	5	2	1	9/24/2024
U0109	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	5	2	1	4/27/2024
U0110	P0087	Hair Dryer	Beauty	46.49	4	3	1	12/21/2024
U0110	P0009	Laptop Stand - Variant 2	Electronics	38.35	4	2	1	7/1/2024
U0110	P0018	Gaming Mouse - Variant 3	Electronics	81.58	2	1	1	8/26/2024
U0110	P0009	Laptop Stand - Variant 2	Electronics	38.35	4	3	0	8/4/2024
U0110	P0012	USB-C Hub - Variant 2	Electronics	36.09	3	1	1	9/16/2024
U0110	P0025	Tablet - Variant 2	Electronics	41.3	4	3	0	7/11/2024
U0110	P0004	Bluetooth Speaker - Variant 2	Electronics	53.79	5	3	1	9/25/2024
U0110	P0018	Gaming Mouse - Variant 3	Electronics	81.58	4	3	0	5/22/2024
U0110	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	4	3	1	5/14/2024
U0110	P0026	Tablet - Variant 3	Electronics	105.26	4	2	1	7/11/2024
U0110	P0016	Gaming Mouse	Electronics	38.63	5	1	0	3/28/2024
U0110	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	4	2	1	3/9/2024
U0111	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	4	1	0	5/24/2024
U0111	P0009	Laptop Stand - Variant 2	Electronics	38.35	5	3	0	1/11/2024
U0111	P0007	Smartwatch - Variant 2	Electronics	74.04	3	2	0	5/20/2024
U0111	P0149	Programming Guide	Books	35.7	4	1	1	9/29/2024
U0111	P0095	Beard Trimmer - Variant 2	Beauty	23.23	3	2	1	10/20/2024
U0111	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	2	3	0	8/26/2024
U0111	P0009	Laptop Stand - Variant 2	Electronics	38.35	4	2	0	11/7/2024
U0111	P0006	Smartwatch	Electronics	88.35	4	2	0	11/23/2024
U0111	P0010	Laptop Stand - Variant 3	Electronics	146.57	3	3	1	2/27/2024
U0111	P0005	Bluetooth Speaker - Variant 3	Electronics	53.78	4	1	1	8/6/2024
U0111	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	2	2	1	2/5/2024
U0111	P0012	USB-C Hub - Variant 2	Electronics	36.09	5	3	1	11/20/2024
U0111	P0125	Mystery Novel - Variant 2	Books	18.83	4	3	1	2/10/2024
U0111	P0112	Football - Variant 2	Sports	71.75	3	2	0	8/18/2024
U0111	P0065	Bed Sheets Set - Variant 2	Home & Kitchen	33.33	2	2	0	2/2/2024
U0111	P0004	Bluetooth Speaker - Variant 2	Electronics	53.79	5	2	1	6/9/2024
U0111	P0138	Business Strategy Book	Books	32.81	4	3	1	7/8/2024
U0111	P0132	Cookbook - Variant 3	Books	19.54	4	1	1	4/22/2024
U0111	P0012	USB-C Hub - Variant 2	Electronics	36.09	3	2	1	3/2/2024
U0111	P0132	Cookbook - Variant 3	Books	19.54	3	1	1	4/13/2024
U0111	P0131	Cookbook - Variant 2	Books	11.3	4	1	1	4/18/2024
U0111	P0024	Tablet	Electronics	103.54	5	1	1	1/21/2024
U0111	P0012	USB-C Hub - Variant 2	Electronics	36.09	1	1	1	12/1/2024
U0111	P0117	Fitness Tracker	Sports	72.86	2	2	1	10/13/2024
U0111	P0014	Power Bank	Electronics	70.68	5	2	1	9/18/2024
U0111	P0001	Wireless Earbuds	Electronics	126.81	2	2	0	12/1/2024
U0111	P0127	Self-Help Book	Books	13.13	4	3	0	11/16/2024
U0111	P0150	Programming Guide - Variant 2	Books	12.92	3	3	1	12/12/2024
U0111	P0022	Webcam	Electronics	106.5	3	3	1	11/6/2024
U0111	P0137	Sci-Fi Novel - Variant 3	Books	32.27	4	1	0	3/19/2024
U0111	P0117	Fitness Tracker	Sports	72.86	2	3	1	9/24/2024
U0111	P0124	Mystery Novel	Books	9.94	3	2	1	3/24/2024
U0111	P0125	Mystery Novel - Variant 2	Books	18.83	5	3	0	3/1/2024
U0111	P0148	History Book - Variant 3	Books	20.33	3	1	0	3/3/2024
U0111	P0128	Self-Help Book - Variant 2	Books	22.95	3	3	1	11/25/2024
U0112	P0049	Sneakers - Variant 3	Fashion	55.64	3	2	1	11/20/2024
U0112	P0106	Cycling Helmet	Sports	67.06	3	3	1	3/25/2024
U0112	P0052	Winter Coat - Variant 3	Fashion	39.04	4	3	1	11/18/2024
U0112	P0103	Dumbbell Set - Variant 2	Sports	24.27	4	2	0	11/10/2024
U0112	P0105	Resistance Bands - Variant 2	Sports	18.03	5	3	1	12/8/2024
U0112	P0030	Denim Jacket - Variant 2	Fashion	74.76	5	2	0	1/19/2024
U0112	P0142	Children's Storybook - Variant 2	Books	18.29	2	3	0	9/25/2024
U0112	P0078	Sunscreen SPF50	Beauty	33.33	4	2	0	7/25/2024
U0112	P0048	Sneakers - Variant 2	Fashion	58.93	5	3	1	3/10/2024
U0112	P0082	Lipstick	Beauty	12.97	3	2	0	11/21/2024
U0112	P0036	Sunglasses	Fashion	32.53	5	3	1	7/31/2024
U0112	P0105	Resistance Bands - Variant 2	Sports	18.03	2	3	1	6/23/2024
U0112	P0102	Dumbbell Set	Sports	36.13	4	1	1	8/27/2024
U0112	P0100	Yoga Mat	Sports	36.49	5	2	1	2/11/2024
U0112	P0052	Winter Coat - Variant 3	Fashion	39.04	5	1	0	11/30/2024
U0112	P0050	Winter Coat	Fashion	42.63	3	1	1	7/23/2024
U0112	P0032	Cotton T-Shirt - Variant 2	Fashion	36.35	5	1	1	11/8/2024
U0112	P0110	Water Bottle - Variant 3	Sports	57.47	3	3	1	10/11/2024
U0112	P0049	Sneakers - Variant 3	Fashion	55.64	4	2	1	3/14/2024
U0112	P0027	Running Shoes	Fashion	50.96	2	3	1	1/15/2024
U0112	P0084	Lipstick - Variant 3	Beauty	13.19	5	2	0	3/26/2024
U0112	P0028	Running Shoes - Variant 2	Fashion	21.88	2	1	1	5/12/2024
U0112	P0027	Running Shoes	Fashion	50.96	3	3	1	7/27/2024
U0113	P0002	Wireless Earbuds - Variant 2	Electronics	56.91	4	1	0	11/23/2024
U0113	P0140	Business Strategy Book - Variant 3	Books	14.32	4	2	0	3/26/2024
U0113	P0132	Cookbook - Variant 3	Books	19.54	2	2	1	6/8/2024
U0113	P0118	Fitness Tracker - Variant 2	Sports	32.35	5	1	1	1/15/2024
U0113	P0142	Children's Storybook - Variant 2	Books	18.29	2	3	1	7/20/2024
U0113	P0129	Self-Help Book - Variant 3	Books	37.09	3	3	1	6/1/2024
U0113	P0095	Beard Trimmer - Variant 2	Beauty	23.23	3	2	0	12/5/2024
U0113	P0146	History Book	Books	11.74	3	3	1	4/17/2024
U0113	P0135	Sci-Fi Novel	Books	37.03	4	2	1	12/1/2024
U0113	P0135	Sci-Fi Novel	Books	37.03	3	1	0	6/25/2024
U0113	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	4	3	0	5/9/2024
U0113	P0055	Coffee Maker	Home & Kitchen	73.4	3	2	0	12/18/2024
U0113	P0131	Cookbook - Variant 2	Books	11.3	5	1	1	6/19/2024
U0113	P0111	Football	Sports	37.24	3	2	1	1/3/2024
U0113	P0111	Football	Sports	37.24	4	2	1	7/5/2024
U0113	P0085	Perfume	Beauty	30.06	1	3	0	2/9/2024
U0113	P0137	Sci-Fi Novel - Variant 3	Books	32.27	2	3	1	3/25/2024
U0113	P0103	Dumbbell Set - Variant 2	Sports	24.27	4	1	1	5/7/2024
U0113	P0106	Cycling Helmet	Sports	67.06	4	3	0	2/19/2024
U0113	P0144	Poetry Collection - Variant 2	Books	23.59	4	3	1	3/13/2024
U0113	P0100	Yoga Mat	Sports	36.49	3	1	1	11/8/2024
U0113	P0097	Body Lotion	Beauty	42.54	3	2	0	6/6/2024
U0113	P0144	Poetry Collection - Variant 2	Books	23.59	3	3	1	6/6/2024
U0113	P0132	Cookbook - Variant 3	Books	19.54	3	3	1	11/21/2024
U0113	P0039	Wrist Watch - Variant 2	Fashion	41.73	3	2	1	4/3/2024
U0113	P0079	Sunscreen SPF50 - Variant 2	Beauty	41.3	2	1	1	1/25/2024
U0113	P0066	Table Lamp	Home & Kitchen	82.67	4	3	0	2/19/2024
U0113	P0049	Sneakers - Variant 3	Fashion	55.64	2	1	0	2/25/2024
U0114	P0062	Vacuum Cleaner	Home & Kitchen	44	3	3	1	7/19/2024
U0114	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	3	3	1	6/16/2024
U0114	P0094	Beard Trimmer	Beauty	35.73	4	1	1	11/13/2024
U0114	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	2	3	0	1/16/2024
U0114	P0046	Formal Shirt - Variant 3	Fashion	60.76	2	2	1	8/2/2024
U0114	P0068	Storage Boxes	Home & Kitchen	80.29	4	2	1	7/24/2024
U0114	P0038	Wrist Watch	Fashion	65.06	3	1	0	10/24/2024
U0114	P0087	Hair Dryer	Beauty	46.49	4	1	0	12/30/2024
U0115	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	3	3	1	10/9/2024
U0115	P0098	Body Lotion - Variant 2	Beauty	19.09	2	3	0	3/27/2024
U0115	P0054	Air Fryer - Variant 2	Home & Kitchen	109.53	3	3	1	9/18/2024
U0115	P0143	Poetry Collection	Books	9.47	1	2	1	4/28/2024
U0115	P0093	Nail Polish Kit - Variant 2	Beauty	18.13	3	3	1	6/3/2024
U0115	P0031	Cotton T-Shirt	Fashion	22.06	4	2	0	7/21/2024
U0115	P0124	Mystery Novel	Books	9.94	2	1	0	12/24/2024
U0115	P0087	Hair Dryer	Beauty	46.49	4	2	0	6/4/2024
U0115	P0066	Table Lamp	Home & Kitchen	82.67	5	1	1	2/17/2024
U0115	P0041	Backpack	Fashion	58.75	4	3	1	11/8/2024
U0115	P0147	History Book - Variant 2	Books	35.8	2	1	0	1/30/2024
U0115	P0097	Body Lotion	Beauty	42.54	4	3	1	12/14/2024
U0115	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	5	1	1	11/20/2024
U0115	P0066	Table Lamp	Home & Kitchen	82.67	5	1	1	6/16/2024
U0115	P0132	Cookbook - Variant 3	Books	19.54	2	3	0	8/24/2024
U0115	P0033	Leather Wallet	Fashion	50.27	3	3	1	7/3/2024
U0115	P0089	Hair Dryer - Variant 3	Beauty	27.59	3	1	1	11/9/2024
U0115	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	4	3	1	6/8/2024
U0115	P0053	Air Fryer	Home & Kitchen	77.17	3	3	0	9/7/2024
U0115	P0084	Lipstick - Variant 3	Beauty	13.19	4	2	0	4/11/2024
U0115	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	2	1	1	2/26/2024
U0115	P0010	Laptop Stand - Variant 3	Electronics	146.57	2	3	1	10/21/2024
U0115	P0090	Face Mask Set	Beauty	19.72	5	2	1	7/15/2024
U0115	P0094	Beard Trimmer	Beauty	35.73	3	1	1	10/5/2024
U0115	P0068	Storage Boxes	Home & Kitchen	80.29	2	1	1	1/21/2024
U0116	P0048	Sneakers - Variant 2	Fashion	58.93	4	3	1	11/28/2024
U0116	P0047	Sneakers	Fashion	42.71	2	1	0	10/7/2024
U0116	P0033	Leather Wallet	Fashion	50.27	5	3	1	1/21/2024
U0116	P0051	Winter Coat - Variant 2	Fashion	46.85	5	1	0	1/21/2024
U0116	P0050	Winter Coat	Fashion	42.63	2	1	1	2/28/2024
